trip_jarak,beh_peta_potensi,sosdem_usia,sosdem_penghasilan_pribadi,sosdem_penghasilan_keluarga,sosdem_pekerjaan_selain,beh_ojek_konvensional,loc_jumlah_pasar,loc_jumlah_ofm,loc_jml_b_permukiman,loc_jumlah_taman,trip_jenis_pesanan_Ride,trip_pickup
2.61,5,36,2499999.5,2499999.5,1,0,1,32,438,1,0,Balong Gede
9.41,5,36,2499999.5,2499999.5,1,0,1,24,4114,0,0,Situsaeur
6.45,5,36,2499999.5,2499999.5,1,0,0,13,423,0,1,Antapani Kulon
2.46,5,36,2499999.5,2499999.5,1,0,0,4,2380,0,0,Babakan Asih
3.55,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
5.13,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,1,Sukahaji
2.8,5,36,2499999.5,2499999.5,1,0,1,42,3407,0,0,Cijerah
0.0,5,36,2499999.5,2499999.5,1,0,1,42,3407,0,0,Cijerah
2.14,5,36,2499999.5,2499999.5,1,0,0,51,5395,0,1,Babakan
2.77,5,36,2499999.5,2499999.5,1,0,0,51,5395,0,1,Babakan
2.36,5,36,2499999.5,2499999.5,1,0,0,18,3928,0,1,Jamika
2.6,5,36,2499999.5,2499999.5,1,0,2,17,2799,0,1,Ciroyom
5.63,5,36,2499999.5,2499999.5,1,0,0,19,3307,0,0,Warung Muncang
1.42,5,36,2499999.5,2499999.5,1,0,0,48,844,0,0,Paledang
2.18,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
4.41,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,1,Sukahaji
1.47,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
2.39,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,1,Sukahaji
4.09,5,36,2499999.5,2499999.5,1,0,0,51,5395,0,1,Babakan
5.71,5,36,2499999.5,2499999.5,1,0,0,31,5567,0,1,Babakan Ciparay
3.08,5,36,2499999.5,2499999.5,1,0,0,48,844,0,0,Paledang
4.47,5,36,2499999.5,2499999.5,1,0,0,48,1197,0,0,Burangrang
4.92,5,36,2499999.5,2499999.5,1,0,0,21,1522,1,0,Ciateul
3.33,5,36,2499999.5,2499999.5,1,0,0,31,5567,0,0,Babakan Ciparay
1.75,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
3.89,5,36,2499999.5,2499999.5,1,0,0,51,5395,0,1,Babakan
2.57,5,36,2499999.5,2499999.5,1,0,1,19,1482,0,0,Cibadak
4.19,5,36,2499999.5,2499999.5,1,0,1,19,1482,0,1,Cibadak
3.83,5,36,2499999.5,2499999.5,1,0,0,31,5567,0,1,Babakan Ciparay
4.27,5,36,2499999.5,2499999.5,1,0,0,19,3307,0,0,Warung Muncang
1.2,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
7.45,5,36,2499999.5,2499999.5,1,0,1,36,3421,0,0,Suka Asih
1.2,5,36,2499999.5,2499999.5,1,0,0,36,2058,0,0,Cigereleng
2.39,5,36,2499999.5,2499999.5,1,0,0,51,5395,0,1,Babakan
4.83,5,36,2499999.5,2499999.5,1,0,0,19,3307,0,1,Warung Muncang
6.75,5,36,2499999.5,2499999.5,1,0,0,19,3307,0,0,Warung Muncang
3.63,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
1.16,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
3.22,5,36,2499999.5,2499999.5,1,0,0,19,3307,0,0,Warung Muncang
4.0,5,36,2499999.5,2499999.5,1,0,0,31,1735,0,0,Caringin
1.05,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
5.31,5,36,2499999.5,2499999.5,1,0,0,25,5014,0,0,Kopo
5.06,5,36,2499999.5,2499999.5,1,0,0,46,948,0,0,Pasirkaliki
7.63,5,36,2499999.5,2499999.5,1,0,1,18,542,0,0,Pamoyanan
3.28,5,36,2499999.5,2499999.5,1,0,0,16,2268,1,0,Pasirluyu
6.61,5,36,2499999.5,2499999.5,1,0,0,18,3928,0,0,Jamika
3.7,5,36,2499999.5,2499999.5,1,0,1,21,2485,0,0,Ancol
14.1,5,36,2499999.5,2499999.5,1,0,1,124,3464,0,0,Turangga
2.82,5,36,2499999.5,2499999.5,1,0,0,79,1104,3,0,Merdeka
2.39,5,36,2499999.5,2499999.5,1,0,0,51,5395,0,1,Babakan
4.31,5,36,2499999.5,2499999.5,1,0,0,13,2791,0,1,Cigondewah Kaler
3.21,5,36,2499999.5,2499999.5,1,0,0,31,5567,0,1,Babakan Ciparay
0.06,5,36,2499999.5,2499999.5,1,0,0,51,5395,0,0,Babakan
10.35,5,36,2499999.5,2499999.5,1,0,0,31,1735,0,0,Caringin
0.92,5,36,2499999.5,2499999.5,1,0,0,79,1104,3,1,Merdeka
2.15,5,36,2499999.5,2499999.5,1,0,0,23,1418,0,1,Kacapiring
3.47,5,36,2499999.5,2499999.5,1,0,1,26,2983,0,0,Babakan Surabaya
2.84,5,36,2499999.5,2499999.5,1,0,1,19,1482,0,0,Cibadak
1.83,5,36,2499999.5,2499999.5,1,0,0,22,655,0,0,Karang Anyar
0.98,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
5.08,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,1,Sukahaji
4.37,5,36,2499999.5,2499999.5,1,0,1,42,3407,0,0,Cijerah
2.9,5,36,2499999.5,2499999.5,1,0,0,19,3307,0,0,Warung Muncang
5.37,5,36,2499999.5,2499999.5,1,0,0,13,2791,0,1,Cigondewah Kaler
3.43,5,36,2499999.5,2499999.5,1,0,0,19,3307,0,1,Warung Muncang
2.65,5,36,2499999.5,2499999.5,1,0,2,17,2799,0,0,Ciroyom
2.52,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
4.85,5,36,2499999.5,2499999.5,1,0,0,17,3520,0,0,Babakan Tarogong
0.64,5,36,2499999.5,2499999.5,1,0,0,18,1926,0,1,Garuda
2.43,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
2.63,5,36,2499999.5,2499999.5,1,0,0,48,844,0,1,Paledang
6.79,5,36,2499999.5,2499999.5,1,0,0,5,1538,0,1,Cirangrang
3.95,5,36,2499999.5,2499999.5,1,0,0,48,844,0,0,Paledang
1.8,5,36,2499999.5,2499999.5,1,0,0,4,2380,0,0,Babakan Asih
3.51,5,36,2499999.5,2499999.5,1,0,1,7,1392,0,0,Nyengseret
6.04,5,36,2499999.5,2499999.5,1,0,0,20,3269,0,0,Pelindung Hewan
0.32,5,36,2499999.5,2499999.5,1,0,0,17,3520,0,0,Babakan Tarogong
5.73,5,36,2499999.5,2499999.5,1,0,0,46,948,0,0,Pasirkaliki
1.48,5,36,2499999.5,2499999.5,1,0,0,55,2909,0,0,Sukawarna
2.06,5,36,2499999.5,2499999.5,1,0,0,76,3867,0,0,Sukagalih
4.29,5,36,2499999.5,2499999.5,1,0,1,32,2232,0,0,Arjuna
3.92,5,36,2499999.5,2499999.5,1,0,0,19,3307,0,0,Warung Muncang
0.85,5,36,2499999.5,2499999.5,1,0,0,51,5395,0,0,Babakan
4.23,5,36,2499999.5,2499999.5,1,0,0,18,5283,0,0,Sukahaji
7.43,1,30,4499999.5,4499999.5,1,0,1,12,1725,0,1,Sukamaju
6.11,1,30,4499999.5,4499999.5,1,0,0,34,2387,0,1,Pajajaran
7.69,1,30,4499999.5,4499999.5,1,0,1,100,1105,2,1,Lebak Gede
3.62,1,30,4499999.5,4499999.5,1,0,0,68,2186,1,1,Hegarmanah
2.32,1,30,4499999.5,4499999.5,1,0,2,90,1681,3,1,Taman Sari
5.11,1,30,4499999.5,4499999.5,1,0,1,66,1014,0,1,Kebon Pisang
5.92,1,30,4499999.5,4499999.5,1,0,1,124,3464,0,1,Turangga
7.83,1,30,4499999.5,4499999.5,1,0,0,58,2335,0,1,Cijagra
5.22,1,30,4499999.5,4499999.5,1,0,1,60,3266,1,0,Pasir Wangi
11.45,1,30,4499999.5,4499999.5,1,0,1,36,3421,0,0,Suka Asih
5.42,1,30,4499999.5,4499999.5,1,0,1,36,3421,0,1,Suka Asih
15.43,1,30,4499999.5,4499999.5,1,0,0,48,1197,0,1,Burangrang
11.4,1,30,4499999.5,4499999.5,1,0,1,66,1014,0,1,Kebon Pisang
9.48,1,30,4499999.5,4499999.5,1,0,0,42,3150,0,1,Isola
1.52,1,30,4499999.5,4499999.5,1,0,2,75,135,2,1,Braga
1.29,1,30,4499999.5,4499999.5,1,0,1,50,630,0,1,Kebon Jeruk
2.6,1,30,4499999.5,4499999.5,1,0,0,22,655,0,1,Karang Anyar
5.93,1,30,4499999.5,4499999.5,1,0,0,25,5014,0,1,Kopo
8.17,1,30,4499999.5,4499999.5,1,0,0,70,4024,0,1,Manjahlega
3.44,1,30,4499999.5,4499999.5,1,0,1,41,1532,0,1,Mekar Mulya
4.62,1,30,4499999.5,4499999.5,1,0,0,70,1347,0,1,Cisaranten Kulon
8.38,1,30,4499999.5,4499999.5,1,0,0,29,5928,0,1,Babakan Sari
4.48,1,30,4499999.5,4499999.5,1,0,0,58,4874,0,1,Cipamokolan
1.76,1,30,4499999.5,4499999.5,1,0,1,124,3464,0,1,Turangga
5.83,1,30,4499999.5,4499999.5,1,0,0,61,762,2,1,Malabar
5.87,1,30,4499999.5,4499999.5,1,0,0,29,5928,0,1,Babakan Sari
15.82,1,30,4499999.5,4499999.5,1,0,0,21,1672,3,1,Kebon Waru
5.53,1,30,4499999.5,4499999.5,1,0,1,50,630,0,1,Kebon Jeruk
8.62,1,30,4499999.5,4499999.5,1,0,1,124,3464,0,1,Turangga
7.33,1,30,4499999.5,4499999.5,1,0,0,56,4394,0,1,Batununggal
7.75,1,30,4499999.5,4499999.5,1,0,1,50,630,0,1,Kebon Jeruk
4.88,1,30,4499999.5,4499999.5,1,0,0,61,3453,0,1,Sukaraja
10.93,1,30,4499999.5,4499999.5,1,0,0,36,2053,0,1,Ledeng
3.47,1,30,4499999.5,4499999.5,1,0,0,51,5395,0,1,Babakan
7.72,1,30,4499999.5,4499999.5,1,0,1,32,2232,0,1,Arjuna
2.8,1,30,4499999.5,4499999.5,1,0,1,24,4114,0,1,Situsaeur
5.08,1,30,4499999.5,4499999.5,1,0,0,14,1509,0,1,Cibaduyut Wetan
6.56,1,30,4499999.5,4499999.5,1,0,1,36,3421,0,1,Suka Asih
5.45,1,30,4499999.5,4499999.5,1,0,0,78,5014,0,1,Cipedes
4.78,1,30,4499999.5,4499999.5,1,0,0,16,2749,0,0,Campaka
4.67,1,30,4499999.5,4499999.5,1,0,0,61,3453,0,1,Sukaraja
4.28,1,30,4499999.5,4499999.5,1,0,1,35,465,3,1,Babakan Ciamis
7.26,1,30,4499999.5,4499999.5,1,0,1,124,3464,0,1,Turangga
11.74,1,30,4499999.5,4499999.5,1,0,0,56,4394,0,1,Batununggal
9.09,1,30,4499999.5,4499999.5,1,0,0,106,9190,0,1,Dago
1.74,1,30,4499999.5,4499999.5,1,0,0,51,5395,0,1,Babakan
4.35,1,30,4499999.5,4499999.5,1,0,0,51,5395,0,1,Babakan
12.48,1,30,4499999.5,4499999.5,1,0,1,50,630,0,1,Kebon Jeruk
5.75,1,30,4499999.5,4499999.5,1,0,0,76,3867,0,1,Sukagalih
6.61,1,30,4499999.5,4499999.5,1,0,0,31,4233,0,1,Kebon Lega
6.22,1,30,4499999.5,4499999.5,1,0,1,163,829,3,1,Citarum
8.98,1,30,4499999.5,4499999.5,1,0,0,30,9259,0,1,Cigadung
8.41,1,30,4499999.5,4499999.5,1,0,1,124,3464,0,1,Turangga
11.5,1,30,4499999.5,4499999.5,1,0,1,50,630,0,0,Kebon Jeruk
5.87,1,30,4499999.5,4499999.5,1,0,0,18,2551,0,1,Cibuntu
9.83,1,30,4499999.5,4499999.5,1,0,1,35,465,3,1,Babakan Ciamis
5.43,1,30,4499999.5,4499999.5,1,0,0,68,2186,1,1,Hegarmanah
5.89,1,30,4499999.5,4499999.5,1,0,1,95,4699,0,1,Gegerkalong
5.7,1,30,4499999.5,4499999.5,1,0,0,61,3453,0,1,Sukaraja
4.03,1,30,4499999.5,4499999.5,1,0,0,46,948,0,0,Pasirkaliki
0.9,1,30,4499999.5,4499999.5,1,0,0,42,660,0,0,Cikawao
1.64,1,30,4499999.5,4499999.5,1,0,2,75,135,2,1,Braga
4.24,1,30,4499999.5,4499999.5,1,0,1,32,2232,0,1,Arjuna
9.38,1,30,4499999.5,4499999.5,1,0,0,76,3867,0,1,Sukagalih
5.09,1,30,4499999.5,4499999.5,1,0,2,24,1975,0,1,Sadang Serang
3.05,1,30,4499999.5,4499999.5,1,0,0,51,5395,0,0,Babakan
2.89,1,30,4499999.5,4499999.5,1,0,1,36,3421,0,1,Suka Asih
7.1,1,30,4499999.5,4499999.5,1,0,1,50,630,0,1,Kebon Jeruk
10.95,1,30,4499999.5,4499999.5,1,0,1,95,4699,0,1,Gegerkalong
5.33,1,30,4499999.5,4499999.5,1,0,0,55,2909,0,1,Sukawarna
3.64,1,30,4499999.5,4499999.5,1,0,0,61,3453,0,1,Sukaraja
4.5,1,30,4499999.5,4499999.5,1,0,0,29,1915,0,1,Cihaurgeulis
8.3,1,30,4499999.5,4499999.5,1,0,0,78,5014,0,1,Cipedes
5.82,1,30,4499999.5,4499999.5,1,0,1,17,2832,0,1,Cicaheum
4.72,1,30,4499999.5,4499999.5,1,0,1,100,1105,2,1,Lebak Gede
5.04,1,30,4499999.5,4499999.5,1,0,0,106,9190,0,0,Dago
3.31,1,30,4499999.5,4499999.5,1,0,0,68,2186,1,1,Hegarmanah
9.33,1,30,4499999.5,4499999.5,1,0,0,78,5014,0,1,Cipedes
3.89,1,30,4499999.5,4499999.5,1,0,0,68,1582,0,1,Mekar Wangi
10.0,1,30,4499999.5,4499999.5,1,0,0,21,1672,3,0,Kebon Waru
2.91,1,30,4499999.5,4499999.5,1,0,0,5,1538,0,1,Cirangrang
9.75,1,30,4499999.5,4499999.5,1,0,0,61,3453,0,1,Sukaraja
8.88,1,30,4499999.5,4499999.5,1,0,1,35,465,3,1,Babakan Ciamis
4.17,1,30,4499999.5,4499999.5,1,0,0,48,844,0,1,Paledang
7.06,1,30,4499999.5,4499999.5,1,0,0,42,3150,0,1,Isola
9.48,1,30,4499999.5,4499999.5,1,0,0,76,3867,0,1,Sukagalih
10.77,1,30,4499999.5,4499999.5,1,0,1,21,2485,0,1,Ancol
5.19,1,30,4499999.5,4499999.5,1,0,0,61,3453,0,1,Sukaraja
5.47,1,30,4499999.5,4499999.5,1,0,0,18,3045,0,1,Maleber
6.55,1,30,4499999.5,4499999.5,1,0,1,89,2356,0,1,Pasteur
3.58,1,30,4499999.5,4499999.5,1,0,0,78,5014,0,1,Cipedes
1.42,4,38,3499999.5,5499999.5,1,0,2,75,135,2,0,Braga
1.59,4,38,3499999.5,5499999.5,1,0,1,66,1014,0,0,Kebon Pisang
9.39,4,38,3499999.5,5499999.5,1,0,0,20,3269,0,0,Pelindung Hewan
4.36,4,38,3499999.5,5499999.5,1,0,0,68,2186,1,1,Hegarmanah
6.27,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
3.6,4,38,3499999.5,5499999.5,1,0,0,61,4524,0,1,Ciumbuleuit
4.53,4,38,3499999.5,5499999.5,1,0,0,45,3041,0,0,Sekeloa
1.67,4,38,3499999.5,5499999.5,1,0,2,75,135,2,0,Braga
4.9,4,38,3499999.5,5499999.5,1,0,0,36,1319,0,1,Jati Sari
2.83,4,38,3499999.5,5499999.5,1,0,0,6,1093,0,1,Panjunan
9.28,4,38,3499999.5,5499999.5,1,0,2,75,135,2,1,Braga
0.75,4,38,3499999.5,5499999.5,1,0,2,75,135,2,0,Braga
17.48,4,38,3499999.5,5499999.5,1,0,0,22,655,0,1,Karang Anyar
5.73,4,38,3499999.5,5499999.5,1,0,0,42,3150,0,1,Isola
12.57,4,38,3499999.5,5499999.5,1,0,0,42,3150,0,1,Isola
7.5,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
16.99,4,38,3499999.5,5499999.5,1,0,2,75,135,2,1,Braga
6.29,4,38,3499999.5,5499999.5,1,0,0,68,2186,1,1,Hegarmanah
8.27,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
1.99,4,38,3499999.5,5499999.5,1,0,0,56,4394,0,1,Batununggal
12.5,4,38,3499999.5,5499999.5,1,0,2,75,135,2,1,Braga
12.82,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
4.64,4,38,3499999.5,5499999.5,1,0,1,21,2485,0,1,Ancol
4.3,4,38,3499999.5,5499999.5,1,0,0,68,1582,0,1,Mekar Wangi
6.81,4,38,3499999.5,5499999.5,1,0,1,7,1392,0,1,Nyengseret
11.34,4,38,3499999.5,5499999.5,1,0,0,31,4233,0,1,Kebon Lega
6.75,4,38,3499999.5,5499999.5,1,0,2,75,135,2,1,Braga
17.21,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
6.71,4,38,3499999.5,5499999.5,1,0,0,56,4394,0,1,Batununggal
9.33,4,38,3499999.5,5499999.5,1,0,1,163,829,3,1,Citarum
9.99,4,38,3499999.5,5499999.5,1,0,0,70,1347,0,1,Cisaranten Kulon
4.85,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
7.4,4,38,3499999.5,5499999.5,1,0,1,89,2356,0,1,Pasteur
7.15,4,38,3499999.5,5499999.5,1,0,0,30,9259,0,1,Cigadung
10.94,4,38,3499999.5,5499999.5,1,0,1,32,438,1,0,Balong Gede
4.63,4,38,3499999.5,5499999.5,1,0,0,58,2335,0,1,Cijagra
10.36,4,38,3499999.5,5499999.5,1,0,0,42,660,0,1,Cikawao
5.8,4,38,3499999.5,5499999.5,1,0,0,51,5395,0,1,Babakan
10.31,4,38,3499999.5,5499999.5,1,0,0,17,3520,0,1,Babakan Tarogong
1.24,4,38,3499999.5,5499999.5,1,0,1,32,2232,0,1,Arjuna
13.09,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
5.49,4,38,3499999.5,5499999.5,1,0,0,42,3150,0,1,Isola
7.85,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
16.37,4,38,3499999.5,5499999.5,1,0,1,89,2356,0,1,Pasteur
6.45,4,38,3499999.5,5499999.5,1,0,1,124,3464,0,1,Turangga
6.78,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
11.59,4,38,3499999.5,5499999.5,1,0,0,42,3150,0,1,Isola
7.32,4,38,3499999.5,5499999.5,1,0,0,25,2461,0,1,Cikutra
4.67,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
10.62,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
9.75,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
12.53,4,38,3499999.5,5499999.5,1,0,0,24,3983,0,1,Margahayu Utara
9.58,4,38,3499999.5,5499999.5,1,0,1,163,829,3,1,Citarum
7.38,4,38,3499999.5,5499999.5,1,0,1,10,3333,0,1,Binong
8.07,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
5.51,4,38,3499999.5,5499999.5,1,0,0,42,3150,0,1,Isola
14.75,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
1.2,4,38,3499999.5,5499999.5,1,0,2,75,135,2,1,Braga
8.84,4,38,3499999.5,5499999.5,1,0,1,124,3464,0,1,Turangga
1.23,4,38,3499999.5,5499999.5,1,0,0,99,2198,0,1,Sukamiskin
1.86,4,38,3499999.5,5499999.5,1,0,0,9,1973,0,1,Margasuka
5.24,4,38,3499999.5,5499999.5,1,0,0,31,4233,0,1,Kebon Lega
5.32,4,38,3499999.5,5499999.5,1,0,1,24,4114,0,1,Situsaeur
5.82,4,38,3499999.5,5499999.5,1,0,1,19,2000,1,1,Husen Sastranegara
5.88,4,38,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
12.97,4,38,3499999.5,5499999.5,1,0,0,18,5283,0,1,Sukahaji
6.83,4,38,3499999.5,5499999.5,1,0,0,82,5028,1,1,Sekejati
13.24,4,38,3499999.5,5499999.5,1,0,1,50,630,0,0,Kebon Jeruk
1.96,4,38,3499999.5,5499999.5,1,0,0,61,3453,0,1,Sukaraja
9.07,4,38,3499999.5,5499999.5,1,0,0,17,3520,0,1,Babakan Tarogong
12.94,4,38,3499999.5,5499999.5,1,0,0,24,3473,0,1,Gumuruh
1.98,4,38,3499999.5,5499999.5,1,0,1,19,1482,0,0,Cibadak
14.29,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
8.02,4,38,3499999.5,5499999.5,1,0,0,70,1347,0,1,Cisaranten Kulon
9.9,4,38,3499999.5,5499999.5,1,0,0,48,1197,0,1,Burangrang
4.72,4,38,3499999.5,5499999.5,1,0,1,95,4699,0,1,Gegerkalong
2.82,4,38,3499999.5,5499999.5,1,0,2,17,2799,0,0,Ciroyom
6.08,4,38,3499999.5,5499999.5,1,0,1,19,1482,0,1,Cibadak
6.53,4,38,3499999.5,5499999.5,1,0,1,19,1482,0,1,Cibadak
9.23,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
5.74,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
7.56,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
9.85,4,38,3499999.5,5499999.5,1,0,0,18,5283,0,1,Sukahaji
6.21,4,38,3499999.5,5499999.5,1,0,0,25,2461,0,1,Cikutra
16.33,4,38,3499999.5,5499999.5,1,0,0,106,9190,0,1,Dago
3.71,4,38,3499999.5,5499999.5,1,0,1,21,2485,0,1,Ancol
8.19,4,38,3499999.5,5499999.5,1,0,0,18,3928,0,1,Jamika
13.0,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
11.7,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
7.68,4,38,3499999.5,5499999.5,1,0,0,82,5028,1,1,Sekejati
5.25,4,38,3499999.5,5499999.5,1,0,0,22,655,0,1,Karang Anyar
7.96,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
4.83,4,38,3499999.5,5499999.5,1,0,1,89,2356,0,1,Pasteur
5.21,4,38,3499999.5,5499999.5,1,0,0,31,4233,0,1,Kebon Lega
6.2,4,38,3499999.5,5499999.5,1,0,1,50,630,0,1,Kebon Jeruk
10.51,4,38,3499999.5,5499999.5,1,0,0,19,2316,0,1,Sukapada
11.5,4,38,3499999.5,5499999.5,1,0,0,31,4233,0,1,Kebon Lega
8.36,4,38,3499999.5,5499999.5,1,0,0,18,3928,0,1,Jamika
10.62,4,38,3499999.5,5499999.5,1,0,0,68,1582,0,1,Mekar Wangi
2.38,4,38,3499999.5,5499999.5,1,0,0,25,5014,0,1,Kopo
19.05,4,38,3499999.5,5499999.5,1,0,0,25,5014,0,1,Kopo
1.97,4,38,3499999.5,5499999.5,1,0,0,68,2186,1,1,Hegarmanah
5.89,4,38,3499999.5,5499999.5,1,0,1,89,2356,0,1,Pasteur
7.48,4,38,3499999.5,5499999.5,1,0,2,90,1681,3,1,Taman Sari
6.18,4,38,3499999.5,5499999.5,1,0,1,19,1482,0,1,Cibadak
17.0,4,38,3499999.5,5499999.5,1,0,0,46,948,0,1,Pasirkaliki
5.75,4,38,3499999.5,5499999.5,1,0,0,56,4394,0,1,Batununggal
12.16,4,38,3499999.5,5499999.5,1,0,0,22,655,0,1,Karang Anyar
17.92,4,38,3499999.5,5499999.5,1,0,0,61,3453,0,1,Sukaraja
14.76,4,38,3499999.5,5499999.5,1,0,1,32,438,1,1,Balong Gede
5.96,4,38,3499999.5,5499999.5,1,0,1,32,438,1,1,Balong Gede
5.13,4,38,3499999.5,5499999.5,1,0,0,46,948,0,1,Pasirkaliki
10.08,4,38,3499999.5,5499999.5,1,0,1,163,829,3,1,Citarum
0.61,3,31,2499999.5,3499999.5,1,0,0,41,2909,0,1,Cibangkong
4.66,3,31,2499999.5,3499999.5,1,0,0,8,2783,1,0,Maleer
5.53,3,31,2499999.5,3499999.5,1,0,0,41,2909,0,0,Cibangkong
3.17,3,31,2499999.5,3499999.5,1,0,2,90,1681,3,0,Taman Sari
2.67,3,31,2499999.5,3499999.5,1,0,0,56,4394,0,1,Batununggal
6.63,3,31,2499999.5,3499999.5,1,0,0,41,2909,0,1,Cibangkong
2.48,3,31,2499999.5,3499999.5,1,0,1,124,3464,0,1,Turangga
2.83,3,31,2499999.5,3499999.5,1,0,0,58,2335,0,1,Cijagra
2.55,3,31,2499999.5,3499999.5,1,0,0,36,1319,0,1,Jati Sari
5.85,3,31,2499999.5,3499999.5,1,0,0,41,2909,0,0,Cibangkong
7.73,3,31,2499999.5,3499999.5,1,0,0,31,3867,0,0,Sukapura
4.29,3,31,2499999.5,3499999.5,1,0,1,124,3464,0,0,Turangga
20.46,3,31,2499999.5,3499999.5,1,0,1,26,2983,0,0,Babakan Surabaya
2.84,3,31,2499999.5,3499999.5,1,0,1,52,4471,0,1,Kujangsari
4.18,3,31,2499999.5,3499999.5,1,0,0,36,1319,0,0,Jati Sari
2.61,3,31,2499999.5,3499999.5,1,0,0,24,1799,0,1,Kebon Kangkung
4.68,3,31,2499999.5,3499999.5,1,0,1,124,3464,0,0,Turangga
1.31,3,31,2499999.5,3499999.5,1,0,0,61,762,2,0,Malabar
6.4,3,31,2499999.5,3499999.5,1,0,0,82,5028,1,0,Sekejati
2.76,3,31,2499999.5,3499999.5,1,0,0,44,1419,0,1,Lingkar Selatan
2.4,3,31,2499999.5,3499999.5,1,0,0,36,1319,0,1,Jati Sari
7.71,3,31,2499999.5,3499999.5,1,0,0,106,9190,0,0,Dago
1.47,3,31,2499999.5,3499999.5,1,0,1,10,3333,0,1,Binong
1.48,3,31,2499999.5,3499999.5,1,0,1,124,3464,0,0,Turangga
1.7,3,31,2499999.5,3499999.5,1,0,0,9,1683,0,1,Samoja
7.35,3,31,2499999.5,3499999.5,1,0,0,61,762,2,0,Malabar
7.67,3,31,2499999.5,3499999.5,1,0,0,56,4394,0,0,Batununggal
2.75,3,31,2499999.5,3499999.5,1,0,1,124,3464,0,0,Turangga
0.44,3,31,2499999.5,3499999.5,1,0,0,61,762,2,0,Malabar
1.48,3,31,2499999.5,3499999.5,1,0,0,41,2909,0,0,Cibangkong
1.61,3,31,2499999.5,3499999.5,1,0,0,9,1683,0,1,Samoja
1.48,3,31,2499999.5,3499999.5,1,0,1,124,3464,0,0,Turangga
7.8,3,31,2499999.5,3499999.5,1,0,0,61,762,2,0,Malabar
2.69,3,31,2499999.5,3499999.5,1,0,0,48,1197,0,1,Burangrang
0.78,3,31,2499999.5,3499999.5,1,0,0,36,2058,0,0,Cigereleng
2.41,3,31,2499999.5,3499999.5,1,0,1,21,2485,0,0,Ancol
5.09,3,31,2499999.5,3499999.5,1,0,1,24,4114,0,1,Situsaeur
11.56,3,31,2499999.5,3499999.5,1,0,0,41,2909,0,0,Cibangkong
7.84,3,31,2499999.5,3499999.5,1,0,0,44,1419,0,1,Lingkar Selatan
1.61,3,31,2499999.5,3499999.5,1,0,0,82,5028,1,0,Sekejati
1.91,3,31,2499999.5,3499999.5,1,0,0,24,1799,0,0,Kebon Kangkung
2.16,3,31,2499999.5,3499999.5,1,0,1,124,3464,0,0,Turangga
6.63,3,31,2499999.5,3499999.5,1,0,0,24,1799,0,1,Kebon Kangkung
