,trip_jarak,trip_pendapatan_bersih,trip_poin_tambahan,beh_peta_potensi,sosdem_usia,sosdem_jk,sosdem_pendidikan_terakhir,sosdem_jumlah_motor,sosdem_jumlah_mobil,sosdem_anggota_rt,sosdem_posisi_rt,sosdem_penghasilan_pribadi,sosdem_penghasilan_keluarga,sosdem_pekerjaan_selain,beh_platform,beh_rata_jam_online,beh_status_kendaraan,beh_lama_driver,beh_ojek_konvensional,loc_jumlah_pasar,loc_jumlah_sd,loc_jumlah_smp,loc_jumlah_sma,loc_jumlah_pt,loc_jumlah_halte,loc_jumlah_stasiun,loc_jumlah_terminal,loc_jumlah_hotel,loc_jumlah_mall,loc_jumlah_ofm,loc_jumlah_pickup,loc_jumlah_dropoff,loc_populasi,loc_jml_b_permukiman,loc_jumlah_taman,loc_jumlah_kantor,loc_avg_duration,trip_lamanya_waktu_pesanan,sosdem_status_nikah_Menikah,trip_jenis_pesanan_Food,trip_jenis_pesanan_Kurir Barang,trip_jenis_pesanan_Ride,trip_jenis_pembayaran_Tunai
7318,1.91,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,14.0,0,1,0,0,0
7319,5.73,13600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,27.0,0,1,0,0,0
7320,2.66,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,16.0,0,0,0,1,0
7321,0.67,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,11.0,0,1,0,0,0
7322,2.3,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,21.0,0,1,0,0,0
7323,4.56,10400.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,25.0,0,1,0,0,0
7324,2.72,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,0,0,0,0,0,0,0,3,0,21,94,143,11723,2485,0,2.0,1212.384105960265,19.0,0,1,0,0,0
7325,8.21,19600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,1,0,0,0,0,0,0,0,0,6,69,56,7536,1093,0,6.0,1234.562913907285,30.0,0,1,0,0,0
7326,2.12,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,2,3,0,3,1,0,0,1,1,18,240,179,7866,542,0,5.0,1413.76821192053,26.0,0,1,0,0,0
7327,2.44,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,14.0,0,1,0,0,0
7328,1.29,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,7.0,0,1,0,0,0
7329,1.1,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,9.0,0,1,0,0,0
7330,2.23,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,29.0,0,1,0,0,0
7331,7.0,15600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,37.0,0,0,0,1,0
7332,9.19,19600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,2,0,0,1,3,0,0,2,0,21,146,93,12829,1672,3,10.0,1353.072847682119,24.0,0,0,0,1,0
7333,2.25,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,2,0,0,1,3,0,0,2,0,21,146,93,12829,1672,3,10.0,1353.072847682119,17.0,0,1,0,0,1
7334,3.03,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,1,1,0,1,3,0,0,1,0,23,87,114,17539,1418,0,26.0,1122.960264900662,21.0,0,1,0,0,0
7335,5.13,12000.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,2,0,2,2,0,0,3,0,29,163,269,12799,1915,0,24.0,1183.026490066225,30.0,0,1,0,0,0
7336,2.15,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,16.0,0,1,0,0,0
7337,3.67,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,18.0,0,1,0,0,0
7338,3.42,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,18.0,0,1,0,0,0
7339,2.39,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,16.0,0,1,0,0,0
7340,1.41,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,12.0,0,1,0,0,0
7341,1.31,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,24.0,0,1,0,0,0
7342,2.84,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,30.0,0,1,0,0,0
7343,4.61,10000.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,4,2,0,3,6,0,0,5,1,35,396,421,8421,465,3,20.0,1212.264900662252,22.0,0,1,0,0,0
7344,2.61,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,16.0,0,1,0,0,0
7345,7.48,17600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,1,0,0,5,0,0,2,0,21,91,138,7527,1522,1,5.0,1174.158940397351,29.0,0,1,0,0,0
7346,1.07,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,13.0,0,1,0,0,0
7347,3.79,11200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,2,1,9,0,0,0,0,8,0,36,112,156,12067,2058,0,2.0,1229.933774834437,19.0,0,1,0,0,1
7348,6.49,16800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,26.0,0,1,0,0,0
7349,5.48,13600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,22.0,0,1,0,0,0
7350,3.07,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,18.0,0,1,0,0,0
7351,4.09,9200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,29.0,0,1,0,0,0
7352,3.41,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,2,1,0,1,0,0,1,0,19,170,170,13306,1482,0,3.0,1239.390728476821,17.0,0,1,0,0,0
7353,4.7,10800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,35.0,0,1,0,0,0
7354,2.72,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,12.0,0,1,0,0,0
7355,6.29,13600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,32.0,0,1,0,0,0
7356,5.73,13600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,2,0,0,1,3,0,0,2,0,21,146,93,12829,1672,3,10.0,1353.072847682119,35.0,0,1,0,0,0
7357,1.77,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,4,2,0,3,6,0,0,5,1,35,396,421,8421,465,3,20.0,1212.264900662252,27.0,0,1,0,0,0
7358,6.51,15200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,4,2,0,3,6,0,0,5,1,35,396,421,8421,465,3,20.0,1212.264900662252,31.0,0,1,0,0,0
7359,2.47,13200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,1,1,0,2,0,0,30,0,76,283,258,18558,3867,0,7.0,1763.721854304636,19.0,0,1,0,0,0
7360,2.05,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,19.0,0,1,0,0,0
7361,1.65,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,20.0,0,1,0,0,0
7362,1.14,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,23.0,0,1,0,0,0
7363,3.15,6700.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,29.0,0,1,0,0,0
7364,1.53,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,15.0,0,1,0,0,0
7365,3.25,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,17.0,0,1,0,0,0
7366,1.88,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,1,0,0,5,0,0,2,0,21,91,138,7527,1522,1,5.0,1174.158940397351,13.0,0,0,0,1,1
7367,1.91,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,1,0,0,5,0,0,2,0,21,91,138,7527,1522,1,5.0,1174.158940397351,14.0,0,0,0,1,0
7368,3.4,8400.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,6,0,0,0,1,0,0,0,0,18,159,111,28009,3928,0,3.0,1343.814569536424,9.0,0,0,1,0,0
7369,1.79,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,2,1,9,0,0,0,0,8,0,36,112,156,12067,2058,0,2.0,1229.933774834437,28.0,0,1,0,0,0
7370,2.68,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,3,0,0,1,0,0,12,0,61,180,181,8500,762,2,7.0,1138.847682119205,24.0,0,1,0,0,1
7371,3.53,10000.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,20.0,0,1,0,0,0
7372,2.88,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,2,0,0,0,0,0,0,0,0,4,17,21,8178,723,0,3.0,1577.165562913907,11.0,0,1,0,0,0
7373,6.03,16800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,2,0,1,0,0,0,0,1,0,48,125,171,6223,844,0,3.0,1132.437086092715,25.0,0,1,0,0,0
7374,2.74,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,4,2,0,0,0,0,0,1,0,13,386,123,17425,2325,1,3.0,1331.814569536424,21.0,0,1,0,0,0
7375,4.69,10800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,6,3,1,0,0,0,0,1,0,51,172,198,25673,1454,0,4.0,1673.76821192053,20.0,0,1,0,0,0
7376,1.7,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,3,2,0,3,1,0,1,2,0,17,176,128,17666,2832,0,3.0,1379.046357615894,23.0,0,1,0,0,0
7377,4.7,10000.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,31.0,0,1,0,0,0
7378,3.32,9600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,6,3,0,5,1,0,0,15,0,90,478,666,22489,1681,3,1.0,1240.668874172185,35.0,0,1,0,0,0
7379,3.83,9200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,6,0,0,0,1,0,0,0,0,18,159,111,28009,3928,0,3.0,1343.814569536424,42.0,0,1,0,0,1
7380,5.32,12000.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,21.0,0,1,0,0,0
7381,0.78,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,9.0,0,1,0,0,0
7382,5.66,12100.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,36.0,0,1,0,0,0
7383,3.14,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,23.0,0,1,0,0,0
7384,1.42,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,4,3,16,0,5,0,0,20,1,50,980,579,13277,630,0,2.0,1241.993377483444,18.0,0,1,0,0,0
7385,2.38,10000.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,22.0,0,1,0,0,1
7386,4.85,20400.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,0,0,1,0,0,0,3,0,58,236,265,12015,2335,0,1.0,1325.701986754967,19.0,0,1,0,0,0
7387,3.6,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,36.0,0,1,0,0,0
7388,1.18,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,2,0,0,0,0,0,0,4,0,42,50,61,13130,1225,0,4.0,1453.158940397351,26.0,0,1,0,0,0
7389,4.35,10800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,24.0,0,1,0,0,0
7390,5.51,10800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,22.0,0,1,0,0,0
7391,1.85,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,18.0,0,1,0,0,1
7392,4.33,10800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,15.0,0,1,0,0,0
7393,4.21,10400.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,4,2,0,3,6,0,0,5,1,35,396,421,8421,465,3,20.0,1212.264900662252,21.0,0,1,0,0,0
7394,2.16,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,2,0,0,2,0,0,0,0,22,343,149,6614,655,0,2.0,1159.430463576159,22.0,0,1,0,0,0
7395,5.57,12800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,6,0,0,0,1,0,0,0,0,18,159,111,28009,3928,0,3.0,1343.814569536424,36.0,0,1,0,0,0
7396,3.87,9200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,16.0,0,1,0,0,0
7397,1.84,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,2,1,0,1,3,0,0,12,1,75,413,436,6124,135,2,12.0,1218.099337748344,18.0,0,1,0,0,0
7398,1.24,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,0,0,0,1,1,0,0,5,0,42,158,179,9018,660,0,10.0,1126.596026490066,18.0,0,1,0,0,0
7399,3.97,10000.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,7,4,1,2,0,0,1,12,0,61,89,209,23487,4524,0,5.0,2084.0,31.0,0,1,0,0,0
7400,0.44,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,8,5,7,3,0,0,2,17,0,106,1064,1118,34749,9190,0,28.0,1700.907284768212,16.0,0,1,0,0,0
7401,1.53,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,13.0,0,1,0,0,0
7402,2.86,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,1,3,2,2,0,0,0,4,0,48,195,152,9970,1197,0,4.0,1207.225165562914,22.0,0,1,0,0,0
7403,2.08,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,0,0,1,2,0,0,6,1,36,109,157,19630,3421,0,4.0,1366.900662251656,18.0,0,1,0,0,0
7404,1.77,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,4,1,0,0,0,0,0,0,0,4,54,43,16440,2380,0,2.0,1323.774834437086,27.0,0,1,0,0,0
7405,1.31,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,0,0,1,2,0,0,6,1,36,109,157,19630,3421,0,4.0,1366.900662251656,21.0,0,1,0,0,0
7406,5.34,13600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,2,0,0,4,0,0,3,0,20,73,110,20404,3269,0,6.0,1215.741721854305,31.0,0,1,0,0,0
7407,1.01,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,0,0,0,0,0,0,0,3,0,21,94,143,11723,2485,0,2.0,1212.384105960265,15.0,0,1,0,0,0
7409,2.46,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,6,12,0,4,0,0,6,1,32,699,271,8344,438,1,7.0,1170.907284768212,15.0,0,1,0,0,0
7410,1.43,7200.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,2,1,0,1,0,0,1,0,19,170,170,13306,1482,0,3.0,1239.390728476821,14.0,0,1,0,0,0
7411,7.47,16000.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,1,5,3,3,1,6,0,0,11,0,125,1275,571,4120,1428,5,14.0,1135.152317880795,24.0,0,1,0,0,0
7412,2.26,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,8,5,6,0,0,0,0,0,0,99,75,145,22037,2198,0,9.0,1773.192052980133,33.0,0,1,0,0,0
7413,3.02,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,3,0,0,1,0,0,0,3,0,58,236,265,12015,2335,0,1.0,1325.701986754967,18.0,0,1,0,0,0
7414,4.42,9600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,4,1,0,0,0,0,0,0,0,4,54,43,16440,2380,0,2.0,1323.774834437086,18.0,0,1,0,0,0
7415,3.16,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,5,2,8,0,2,0,2,0,0,18,39,52,10617,1926,0,7.0,1430.721854304636,22.0,0,1,0,0,0
7416,2.29,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,1,1,0,0,0,0,0,0,0,17,116,83,29120,3520,0,2.0,1340.668874172185,16.0,0,1,0,0,0
7417,3.09,8800.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,0,1,0,0,0,0,0,0,0,0,6,69,56,7536,1093,0,6.0,1234.562913907285,17.0,0,1,0,0,0
7418,4.07,9600.0,150.0,4,28,0,3,1,0.0,4,0,3499999.5,5499999.5,1,0,7,1,6,0,2,5,6,5,0,1,1,1,1,0,17,259,140,19991,2799,0,2.0,1363.099337748344,48.0,0,1,0,0,0
7419,5.15,15600.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,0,3,0,0,1,0,0,0,3,0,58,236,265,12015,2335,0,1.0,1325.701986754967,29.0,1,1,0,0,0
7420,3.22,8800.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,22.0,1,1,0,0,0
7421,0.85,7200.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,21.0,1,1,0,0,0
7422,0.89,7200.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,24.0,1,1,0,0,1
7423,4.5,11200.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,0,3,0,0,1,0,0,0,3,0,58,236,265,12015,2335,0,1.0,1325.701986754967,26.0,1,1,0,0,0
7424,0.52,8000.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,8.0,1,0,1,0,0
7425,5.13,10800.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,29.0,1,1,0,0,0
7426,0.13,7200.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,3,0,0,2,2,0,0,3,0,52,84,89,22342,4471,0,2.0,1674.668874172185,14.0,1,1,0,0,0
7427,1.69,7200.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,18.0,1,1,0,0,0
7428,1.02,7200.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,16.0,1,1,0,0,0
7429,0.63,7200.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,12.0,1,1,0,0,0
7430,1.9,8800.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,0,6,5,0,4,3,0,0,14,0,44,147,191,10254,1419,0,15.0,1157.443708609271,28.0,1,0,1,0,0
7431,7.24,16000.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,5,4,0,4,1,0,0,11,1,124,927,407,15281,3464,0,10.0,1237.185430463576,38.0,1,1,0,0,0
7432,2.86,8800.0,150.0,5,45,0,3,1,0.0,4,1,5499999.5,5499999.5,1,0,9,1,2,0,1,3,2,0,3,1,0,1,2,0,17,176,128,17666,2832,0,3.0,1379.046357615894,32.0,1,1,0,0,0
